address;is_alarm;floor_count_max;floor_count_min;entrance_count;quarters_count;living_quarters_count;unliving_quarters_count;area_total;area_residential;area_non_residential;area_common_property;area_land;basement_area
обл. Оренбургская, г. Оренбург, ул. Цвиллинга, д. 41, стр. литер Б;Да;2;1;1;9;9;0;242;242;0;0;905;0
обл. Оренбургская, г. Оренбург, ул. Цвиллинга, д. 48, к. А;Нет;1;1;3;5;5;0;160,6;160,6;0;0;763;0
обл. Оренбургская, г. Оренбург, ул. Цвиллинга, д. 61;Нет;1;1;4;4;4;0;315,1;177,1;0;103,7;996;138
обл. Оренбургская, г. Оренбург, ул. Цвиллинга, д. 62;Нет;1;;3;3;;;85,4;85,4;0;;644;0
обл. Оренбургская, г. Оренбург, ул. Цвиллинга, д. 63, стр. литер А5;Да;1;1;4;4;4;0;166,1;166,1;0;0;1860;0
обл. Оренбургская, г. Оренбург, ул. Цвиллинга, д. 66;Нет;4;1;2;15;14;1;1594;1017,01;131,1;445,8;1774;281,8
обл. Оренбургская, г. Оренбург, ул. Цвиллинга, д. 68;Нет;4;4;6;61;55;6;7689,8;7025,7;664,1;7689,8;6285,6;2077,9
обл. Оренбургская, г. Оренбург, ул. Цвиллинга, д. 71, стр. литер А2А3А4А5А6А7А8;Нет;1;1;4;5;5;0;201,7;201,7;0;0;2028;0
обл. Оренбургская, г. Оренбург, ул. Цвиллинга, д. 71, стр. литер АА1;Нет;3;1;3;35;35;0;1846,8;1214,1;0;371,8;2014;344
обл. Оренбургская, г. Оренбург, ул. Цвиллинга, д. 92;Нет;3;3;3;22;20;2;2161,4;1466;788,53;1389,34;;868,1
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 1, к. 1;Нет;6;5;1;51;41;10;3005,2;2235,5;769,7;439,26;2771,14;510,2
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 1, к. 2;Нет;5;5;1;44;39;4;3068,1;2245,6;822,5;232,3;2771,14;510,2
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 1, к. 3;Нет;5;5;1;41;40;1;3072,2;2326,6;745,6;210,4;704,4;513,8
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 1, к. 4;Нет;5;5;1;41;39;2;3046,2;2267,6;778,6;244,4;2771,14;437,2
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 3;Нет;5;5;2;139;139;0;7233,28;4947,7;0;2285,58;3372;1584,5
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 3, к. 1;Нет;5;5;4;59;59;0;4888,4;2945,7;0;1942,7;1714;793
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 3, к. 2;Нет;5;5;6;74;73;1;6827,32;3860,2;62,1;2905,02;5908;1183,2
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 3, к. 3;Нет;5;5;6;60;59;1;4504,8;3316,8;42,3;1145,7;976,74;686,8
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 5;Нет;5;5;10;134;133;1;9588,5;6654,1;327,3;2607,1;4082;1112,5
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 5а;Нет;5;5;10;129;129;0;9611,29;6900,39;0;2710,9;4119;1185,4
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 9;Нет;10;10;2;78;78;0;4805,3;3825,6;0;921,7;2000;409,5
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 11;Нет;5;5;4;63;56;7;4906,3;2685,7;722,9;1497,7;1994;1019
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 13а;Нет;5;5;2;53;52;1;2915,68;1898,88;74,7;942,1;127;560,6
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 14;Нет;9;9;1;144;143;1;8152,12;5270,32;28,7;2853,1;1816;890,9
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 15;Нет;5;5;6;71;66;5;5703,7;3823,2;260;1620,5;2478;1179,5
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 16;Нет;9;9;1;144;144;0;8268,25;5261,45;0;3006,8;1853;895,9
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 16, к. 1;Нет;9;9;1;144;144;0;8487,7;5488,7;0;2999;1853;880,3
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 16, к. 3;Нет;9;9;1;144;144;0;5348,8;5348,8;1090;;1870;871,8
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 17, к. 1;Нет;5;5;6;88;87;1;6303,35;4474,45;159,1;1669,8;2615;1228,9
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 17, к. 2;Нет;5;5;6;76;74;2;5295,4;3583,1;161,4;1550,9;2295;1088,1
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 18;Нет;5;5;4;57;55;2;4783,7;2502,7;321,5;1959,5;1623;863,7
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 19;Нет;5;5;8;120;118;2;7115,5;5242,2;86,4;1786,9;2900;1349,9
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 20б;Нет;9;9;1;144;144;0;8132,6;5293,4;0;2839,2;1321;873,4
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 21;Нет;5;5;6;90;88;2;5316,4;3972,4;73,8;1270,2;2185;1040,9
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 23;Нет;5;5;8;119;118;1;7108,9;5240,2;83,8;1784,9;2887;1378
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 25;Нет;5;5;6;89;88;1;5395,4;3915,7;83,5;1396,2;2222;997,7
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 32;Нет;3;3;1;27;27;0;1316,3;1185,5;0;130,8;14000;0
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 32/1;Нет;3;3;1;27;27;0;1314,3;1177,2;0;137,1;14000;0
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 34;Нет;3;3;1;27;27;0;1317,6;1146,5;0;171,1;14000;0
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 34/1;Нет;3;3;1;27;27;0;1310,9;1179,9;0;131;14000;0
обл. Оренбургская, г. Оренбург, ул. Центральная, д. 36;Нет;3;3;1;27;27;0;1329,2;1153,9;0;175,3;14000;0
обл. Оренбургская, г. Оренбург, ул. Чебеньковская, д. 4;Нет;2;2;1;8;8;0;410,5;390;0;0;0;0
обл. Оренбургская, г. Оренбург, ул. Чебеньковская, д. 5;Нет;2;2;2;8;8;0;459,8;416,3;0;43,5;0;0
обл. Оренбургская, г. Оренбург, ул. Чебеньковская, д. 6;Нет;2;2;1;8;8;8;407,7;381,6;0;23,9;0;0
обл. Оренбургская, г. Оренбург, ул. Чебеньковская, д. 7;Нет;2;2;1;8;7;1;380;285,5;58,7;36,6;0;295
обл. Оренбургская, г. Оренбург, ул. Чебеньковская, д. 8;Нет;2;2;2;12;12;0;614,7;586,4;0;28,3;0;0
обл. Оренбургская, г. Оренбург, ул. Чебеньковская, д. 8А;Нет;2;2;1;8;8;0;454,1;385,1;0;69;0;0
обл. Оренбургская, г. Оренбург, ул. Чебеньковская, д. 9;Нет;2;2;2;8;8;0;414,7;376,6;0;41,1;0;0
обл. Оренбургская, г. Оренбург, ул. Чебеньковская, д. 98;Нет;3;1;2;24;23;1;1469,3;1159;95,5;119,3;1356,8;0
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 2, стр. литер АА1А2А3;Нет;1;1;3;3;3;0;209,6;209,6;0;0;650;0
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 4, стр. литер ББ1;Нет;1;1;3;3;3;0;159,5;159,5;0;0;406;0
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 6, стр. литер А;Нет;2;1;1;9;9;0;275,6;256,9;0;18,7;775;0
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 6, стр. литер А1;Нет;1;1;2;2;2;0;116,3;116,3;0;0;775;0
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 7, стр. литер АА3;Нет;1;1;1;1;1;0;24;24;0;0;454;0
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 14;Нет;7;0;6;132;109;24;15520,2;10083,2;3276,9;2160,29;6031,23;3443,98
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 16;Нет;5;5;4;64;63;1;4092,7;3800,7;1253,8;965,8;2954;673,8
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 17/4;Нет;6;6;2;52;52;0;5331,4;2926,8;592,6;1812;325,33;605,4
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 17А;Нет;5;5;6;65;60;5;7543;6361;428,3;1736,4;11177,6;0
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 17Б;Нет;4;4;4;35;35;0;4326,3;2539,6;0;1786,7;3485,4;541,3
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 17В;Нет;4;4;3;35;35;0;2542,3;2542,3;0;2542,3;4999,6;329,1
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 17Г;Нет;4;4;3;45;43;2;3476,3;3353,4;122,9;3476,3;6512,9;0
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 17д;Нет;4;4;3;28;28;0;2458;2458;0;2458;3705,7;585,5
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 17Е;Нет;4;4;2;30;30;0;1937,5;1937,5;0;1937,5;1485,1;399
обл. Оренбургская, г. Оренбург, ул. Челюскинцев, д. 18А;Нет;5;5;2;36;35;1;1552,1;1482,5;69,6;1552,1;3928,9;320,2
обл. Оренбургская, г. Оренбург, ул. Черепановых, д. 2а;Нет;14;5;3;121;119;2;11496,7;7656,6;177,7;2966,2;;988,2
обл. Оренбургская, г. Оренбург, ул. Черепановых, д. 40;Нет;11;;1;0;99;;8311;4753,4;641,3;902,5;;
обл. Оренбургская, г. Оренбург, ул. Чернореченская, д. 18;Нет;1;1;2;4;4;0;260;170,1;0;90;352;90
обл. Оренбургская, г. Оренбург, ул. Чернореченская, д. 36;Нет;2;1;1;10;10;0;355;309,4;0;45,6;691;0
обл. Оренбургская, г. Оренбург, ул. Чернореченская, д. 49;Нет;2;1;4;9;9;0;456,4;300,7;0;91;1146;91
обл. Оренбургская, г. Оренбург, ул. Чернышевского, д. 24;Нет;9;1;5;178;177;1;10095,9;10095,9;99,9;1279,3;3488;3689
обл. Оренбургская, г. Оренбург, ул. Чернышевского, д. 28;Нет;10;1;4;160;160;0;8624,9;8624,9;0;657,4;5531;1155
обл. Оренбургская, г. Оренбург, ул. Чернышевского, д. 30;Нет;9;1;3;108;108;1;5785,9;5785,9;0;600,2;1882;951
обл. Оренбургская, г. Оренбург, ул. Чернышевского, д. 30, к. 1;Нет;9;1;1;54;54;0;3219,9;3219,9;0;413,7;1875;413,7
обл. Оренбургская, г. Оренбург, ул. Чернышевского, д. 32;Нет;10;1;2;80;80;0;4274,29;4274,29;0;305,98;4127;1653
обл. Оренбургская, г. Оренбург, ул. Чернышевского, д. 34;Нет;10;1;1;59;59;0;3330,5;3330,5;595,9;3926,7;1044;556,5
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 5а;Нет;4;1;2;29;28;1;1603,6;1148,4;196;259,2;1711;178,1
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 11, стр. литер В;Нет;1;1;2;2;2;0;95,5;48,5;0;47;698,7;47
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 13, стр. литер АА1В;Нет;1;1;3;4;4;0;284,58;173,58;0;78,4;830;78,4
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 14, стр. литер А1А2;Нет;2;1;1;17;17;0;906,2;609;0;238;3220;191
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 15;Нет;1;1;1;12;12;0;395,8;358,8;0;0;617;0
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 16, стр. литер А4А5А6А7А8Б;Нет;2;1;2;20;20;0;1059,7;801,9;0;220;2503;220
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 16, стр. литер А9А10А11;Нет;1;1;2;8;8;0;267,3;239,9;0;0;2503;0
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 16, стр. литер АА1А2А3;Нет;2;1;2;8;7;1;422,1;283,1;96,6;0;2503;0
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 17/45, лит. А;Да;1;1;4;9;9;0;448,3;240,3;0;165;947;165
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 19, стр. литер В;Нет;2;1;4;4;4;0;202,4;202,4;0;0;1580;0
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 19, стр. литер Е;Нет;2;1;1;4;4;0;207,6;103,6;0;104;1580;104
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 21, стр. литер АА1;Нет;1;1;5;6;5;1;336,1;144,4;88,3;88;686;88
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 23, стр. литер А2А3;Нет;3;1;2;11;11;0;682,3;486,3;0;196;2000;138
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 23, стр. литер А5;Нет;2;1;1;4;4;0;194,5;172,3;0;22,2;2000;0
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 23, стр. литер АА1;Нет;2;1;2;7;7;0;459;265,5;0;193,5;2000;135
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 25, стр. литер АА1;Нет;2;1;4;13;13;0;766,5;456,4;0;310,1;1394;232
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 25, стр. литер Б;Нет;2;1;3;8;8;0;471,1;367,6;0;103,5;1394;66
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 27, стр. литер А;Нет;1;1;1;4;4;0;231,8;289,3;0;120,6;668;120,6
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 29;Нет;2;1;3;9;9;0;478,1;289,3;0;144;705;144
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 30, стр. литер АА1А2;Нет;2;1;3;19;17;2;906,2;498,2;40,8;367,2;1639;299,2
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 31;Нет;2;1;3;6;6;0;310,7;241,4;0;43,7;671;43,7
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 32;Нет;1;1;1;6;6;0;172,9;172,9;0;0;356,9;0
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 32, стр. литер АА1;Нет;1;;3;3;;;172,9;172,9;0;;1620;0
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 34, стр. литер А;Нет;3;1;2;35;34;1;1773,5;1079,48;198,2;298,4;1513;198,2
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 36, стр. литер А2А3;Нет;1;1;3;3;3;0;200,7;145,9;0;0;3808;0
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 37, стр. литер А;Нет;2;1;2;4;4;0;224;204;0;20;1051;0
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 37, стр. литер В;Нет;2;1;2;5;5;0;299,7;189,7;0;110;1051;99
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 38а, стр. литер А;Нет;3;1;2;18;18;0;1287,4;926,4;0;361;6305;297,9
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 39, стр. литер АА1А3;Нет;2;1;5;21;21;0;1070,2;745,2;0;215,5;1035;180,5
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 41, стр. литер АА4;Нет;1;1;3;3;3;0;254;169;0;0;870;0
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 42, стр. литер А;Нет;2;1;1;9;9;0;645,1;335,2;0;309,9;680;232,2
обл. Оренбургская, г. Оренбург, ул. Чичерина, д. 43, стр. литер АА1;Нет;2;1;1;12;11;1;757,8;289,4;356,4;112;1040;0
